Title,Body,User_login,Author_association,Label_name_list,State,Created_at,Comments,Comments_url,Html_url,Id,Url,Repository_url,User_url,User_id,User_html_url,repo_id,repo_name,repo_html_url,repo_description,repo_fork,repo_created_at,repo_updated_at,repo_forks,repo_stars,repo_language,user_created_at,user_updated_at,user_followers,user_public_repos,bio
Nested forms not leveraging many-to-many,"# Case description

First of all, this issue is directly related with [#5325](https://github.com/rails/rails/issues/5325) and [#6161](https://github.com/rails/rails/issues/6161) a quick ref was posted also on http://stackoverflow.com/questions/10717797/rails-nested-form-on-many-to-many-how-to-prevent-duplicates

I've setup a nested form in my rails 3.2.3 app, it's apparently working fine, my models are:

``` ruby
class Recipe < ActiveRecord::Base
  attr_accessible :title, :description, :excerpt, :date, :ingredient_lines_attributes

  has_and_belongs_to_many :ingredient_lines
  accepts_nested_attributes_for :ingredient_lines
end
```

and

``` ruby
class IngredientLine < ActiveRecord::Base
  attr_accessible :ingredient_id, :measurement_unit_id, :quantity

  has_and_belongs_to_many :recipes
  belongs_to :measurement_unit
  belongs_to :ingredient
end
```

As above, a `Recipe` can have multiple `IngredientLine` and vice versa.

What I'm trying to avoid is record duplication on `IngredienLine` table, which of course is the reason why I chose a many-to-many and not a one-to-many between `Recipe` and `IngredientLine`.

For example imagine that for `recipe_1` an `IngredientLine` with `{""measurement_unit_id"" => 1, ""ingredient_id"" => 1, ""quantity"" => 3.5}` is associated, if `for recipe_5` the `IngredientLine` child form is compiled by the user with the same values, I don't want a new record (with a different pk) on `IngredientLine` table, but only a new association record in the join table `ingredient_lines_recipes`.

Note that currently I don't have any `IngredientLine` controller as saving and updating `IngredientLines` is handled by nested form routines. Even my Recipe controller is plain and standard:

``` ruby
class RecipesController < ApplicationController
  respond_to :html

  def new
    @recipe = Recipe.new
  end

  def create
    @recipe = Recipe.new(params[:recipe])
    flash[:notice] = 'Recipe saved.' if @recipe.save  
    respond_with(@recipe)
  end

  def destroy
    @recipe = Recipe.find(params[:id])
    @recipe.destroy
    respond_with(:recipes)
  end

  def edit
    respond_with(@recipe = Recipe.find(params[:id]))
  end

  def update
    @recipe = Recipe.find(params[:id])
    flash[:notice] = 'Recipe updated.' if @recipe.update_attributes(params[:recipe])
    respond_with(@recipe)
  end

end
```
# Actual behaviour

With the code above, every time a user submit the nested form, a new record in `IngredientLine` is created, no matter if is identical to a previous one. This is not a many-to-many behaviour, it's a one-to-many behaviour.
# Present implementation

Looking at code, seems that join table records (relation) are created only when child object is a `new_record`, so fetching the existent record for `IngredientLine` with `first_or_create` won't solve the question since the new relation, with an existing object, won't be saved.
# My opinion

An elegant solution for this issue is directly related to the ability of using composite pk. When a child record is submitted by the user, the framework must know if it's already stored. Since pk is the way to check if a record is unique, and given that a common `id` pk value is not under user control, the best way is to set a composite pk from one or more fields submitted by the user.
Sticking with standard `id` pk could also be an option, but a list of fields to check for uniqueness must be explicitly specified for `first_or_create`.

Maybe I didn't explain very well.. in case just ask, thanks.
",gfrancesco,NONE,activerecord/,closed,2012-06-01T15:00:41Z,12,https://api.github.com/repos/rails/rails/issues/6589/comments,https://github.com/rails/rails/issues/6589,4858673,https://api.github.com/repos/rails/rails/issues/6589,https://api.github.com/repos/rails/rails,https://api.github.com/users/gfrancesco,1057809,https://github.com/gfrancesco,8514,rails,https://github.com/rails/rails,Ruby on Rails,FALSE,2008-04-11T02:19:47Z,2020-07-02T00:31:26Z,18549,45910,Ruby,2011-09-17T07:39:25Z,2020-06-08T14:32:47Z,5,15,
Loading assets in production?,"No idea if anyone cares about this but I can't get the assets to load in production wich makes the admin page pretty fugly. Any suggestions to how I might make it compile or use the assets needed?
",mhenrixon,CONTRIBUTOR,None,closed,2012-06-20T03:45:11Z,43,https://api.github.com/repos/mperham/sidekiq/issues/260/comments,https://github.com/mperham/sidekiq/issues/260,5162290,https://api.github.com/repos/mperham/sidekiq/issues/260,https://api.github.com/repos/mperham/sidekiq,https://api.github.com/users/mhenrixon,106795,https://github.com/mhenrixon,3195124,sidekiq,https://github.com/mperham/sidekiq,"Simple, efficient background processing for Ruby",FALSE,2012-01-16T23:17:27Z,2020-07-02T00:25:07Z,1824,10405,Ruby,2009-07-20T10:07:26Z,2020-06-09T06:18:35Z,26,35,Professional Software Deleter
Replaced most uses of `int2` and `float2` with specific types for cell and pixel positions / vectors,"This will need quite a bit of testing to ensure that I didn't break anything.

I did find a few type errors, mostly around the `Target.FromPos` function. Other than that, this was quality code to begin with so it was relatively painless (albeit exhausting) to patch up the types!
",JamesDunne,CONTRIBUTOR,None,closed,2012-06-21T19:52:47Z,5,https://api.github.com/repos/OpenRA/OpenRA/issues/2242/comments,https://github.com/OpenRA/OpenRA/pull/2242,5201977,https://api.github.com/repos/OpenRA/OpenRA/issues/2242,https://api.github.com/repos/OpenRA/OpenRA,https://api.github.com/users/JamesDunne,538152,https://github.com/JamesDunne,959908,OpenRA,https://github.com/OpenRA/OpenRA,"Open Source real-time strategy game engine for early Westwood games such as Command & Conquer: Red Alert written in C# using SDL and OpenGL. Runs on Windows, Linux, *BSD and Mac OS X.",FALSE,2010-10-04T07:38:05Z,2020-07-02T00:42:50Z,2072,8283,C#,2010-12-27T18:33:06Z,2020-06-17T14:26:49Z,49,119,
Add support for private repos through Github oAuth,"Hi Joachim,

I saw your request for adding support for private repos, so I took a shot at it. This branch allows updates from private repositories using an oAuth token, and it provides setup assistance through Plugins > Github Updater.

Once an application is setup and and a token is given, the WPGitHubUpdaterSetup class isn't needed anymore. The token will authorize updates on all sites from then on, and will allow the plugin author to revoke privileges in the future if they wish.

While in there, I noticed that in get_github_data(), wp_remote_get was being passed `$this->config['sslverify']` instead of `array( 'sslverify' => $this->config['sslverify'] )` so I changed that as well.

Hope this helps!

Paul Clark

PS: While fishing around in the github APIs, I noticed that they allow querying a repos tags, and the response gives all versions with zipball URLS:

https://api.github.com/repos/jkudish/WordPress-GitHub-Plugin-Updater/tags

Looks like the config values for api_url, raw_url, github_url, and zip_url could all be replaced by that one URL, and the readme would no longer need to include a version number (because they're listed in the tags). Thoughts?
",pdclark,CONTRIBUTOR,None,closed,2012-06-28T13:08:44Z,16,https://api.github.com/repos/radishconcepts/WordPress-GitHub-Plugin-Updater/issues/15/comments,https://github.com/radishconcepts/WordPress-GitHub-Plugin-Updater/pull/15,5321836,https://api.github.com/repos/radishconcepts/WordPress-GitHub-Plugin-Updater/issues/15,https://api.github.com/repos/radishconcepts/WordPress-GitHub-Plugin-Updater,https://api.github.com/users/pdclark,126889,https://github.com/pdclark,2300011,WordPress-GitHub-Plugin-Updater,https://github.com/radishconcepts/WordPress-GitHub-Plugin-Updater,This class is meant to be used with your Github hosted WordPress plugins. The purpose of the class is to allow your WordPress plugin to be updated whenever you push out a new version of your plugin; similarly to the experience users know and love with the WordPress.org plugin repository.  ,FALSE,2011-08-31T06:42:25Z,2020-06-28T22:53:39Z,164,687,PHP,2009-09-14T18:59:07Z,2020-01-27T01:27:11Z,77,78,
Guard-shell executes twice,"I setup an example project with the following structure:

```
Gemfile
Guardfile
```

The contents of these files are:

```
# Gemfile
source :rubygems
gem ""guard""
gem ""guard-shell""
```

and

```
# Guardfile
guard 'shell' do
  watch(/^test\.txt$/) {|m| `echo #{m.inspect} #{File.mtime(m[0])}` }
end
```

I then continue to run guard. Whenever I echo something into that file, guard registers a change twice. In one shell:

```
$ echo blah >> test.txt
```

In the shell running guard:

```
> [test.txt] 2012-06-26 00:40:22 +0200
> [test.txt] 2012-06-26 00:40:22 +0200
```

The same behaviour accounts for vim/nano etc. Interestingly, when I just run echo blah > test.txt, guard only fires once.

Any idea how I can prevent this from happening or whether this is expected behaviour? (See my original stackoverflow question here: http://stackoverflow.com/questions/11198446/guard-executes-shell-scripts-twice)
",jabalsad,NONE,None,closed,2012-06-26T08:52:16Z,46,https://api.github.com/repos/guard/guard/issues/297/comments,https://github.com/guard/guard/issues/297,5267610,https://api.github.com/repos/guard/guard/issues/297,https://api.github.com/repos/guard/guard,https://api.github.com/users/jabalsad,442608,https://github.com/jabalsad,812610,guard,https://github.com/guard/guard,Guard is a command line tool to easily handle events on file system modifications.,FALSE,2010-08-02T16:26:44Z,2020-07-01T13:53:02Z,500,5896,Ruby,2010-10-17T10:17:58Z,2020-02-25T18:49:58Z,2,18,
CSS Selectors,"I read on StackOverflow that this plugin adds in the ability to use advanced CSS selectors such as `::last-word`.
I took a look through the code and couldnt see any support for this.

Does this exist ? Has it ever existed? If not any suggestions on how to implement an equivalent?

http://stackoverflow.com/questions/9268386/css-for-changing-color-of-last-word-in-h1
",blowsie,NONE,None,closed,2012-06-21T18:25:12Z,1,https://api.github.com/repos/davatron5000/Lettering.js/issues/29/comments,https://github.com/davatron5000/Lettering.js/issues/29,5200265,https://api.github.com/repos/davatron5000/Lettering.js/issues/29,https://api.github.com/repos/davatron5000/Lettering.js,https://api.github.com/users/blowsie,308572,https://github.com/blowsie,904419,Lettering.js,https://github.com/davatron5000/Lettering.js,"A lightweight, easy to use Javascript <span> injector for radical Web Typography",FALSE,2010-09-12T01:24:29Z,2020-07-01T02:34:25Z,782,5269,JavaScript,2010-06-18T11:55:41Z,2020-04-21T21:01:09Z,16,79,"My github commit history is lacking, because I use enterprise gitlabs. :)"
Play logger is in conflict with JBoss one,"As soon as Play core engine is started, JBoss logs are disabled.
",dlecan,MEMBER,bug/core/,closed,2012-06-15T09:50:27Z,37,https://api.github.com/repos/play2war/play2-war-plugin/issues/54/comments,https://github.com/play2war/play2-war-plugin/issues/54,5089235,https://api.github.com/repos/play2war/play2-war-plugin/issues/54,https://api.github.com/repos/play2war/play2-war-plugin,https://api.github.com/users/dlecan,586631,https://github.com/dlecan,3830696,play2-war-plugin,https://github.com/play2war/play2-war-plugin,WAR Plugin for Play framework 2.x,FALSE,2012-03-26T07:57:01Z,2020-05-01T08:23:58Z,77,448,Scala,2011-01-27T15:12:31Z,2020-07-01T16:56:05Z,48,43,"CTO @ Space Elephant
#bike
#decentralized
#blockchain"
Algorithms for permutation groups,"Implemented the product replacement algorithm for producing random group elements, Monte Carlo testing for the alternating/symmetric group, Atkinson's algorithm for finding minimal blocks, and testing a permutation group for primitivity. 
Added some more functionality to the function orbit, and made some minor fixes on the previous code.
",amakelov,NONE,None,closed,2012-06-22T11:43:59Z,19,https://api.github.com/repos/sympy/sympy/issues/1377/comments,https://github.com/sympy/sympy/pull/1377,5212827,https://api.github.com/repos/sympy/sympy/issues/1377,https://api.github.com/repos/sympy/sympy,https://api.github.com/users/amakelov,1467702,https://github.com/amakelov,640534,sympy,https://github.com/sympy/sympy,A computer algebra system written in pure Python,FALSE,2010-04-30T20:37:14Z,2020-07-01T23:16:35Z,3047,7108,Python,2012-02-24T00:33:43Z,2020-04-11T09:14:42Z,22,4,
Octave magics,"This PR adds %%octave, %octave, %octave_pull and %octave_push magics to facilitate interaction with Octave via oct2py.

Example notebook: https://gist.github.com/2866899

Example output: http://mentat.za.net/refer/octave_magic.pdf
",stefanv,CONTRIBUTOR,None,closed,2012-06-04T07:26:25Z,26,https://api.github.com/repos/ipython/ipython/issues/1849/comments,https://github.com/ipython/ipython/pull/1849,4883355,https://api.github.com/repos/ipython/ipython/issues/1849,https://api.github.com/repos/ipython/ipython,https://api.github.com/users/stefanv,45071,https://github.com/stefanv,658518,ipython,https://github.com/ipython/ipython,"Official repository for IPython itself. Other repos in the IPython organization contain things like the website, documentation builds, etc.",FALSE,2010-05-10T04:46:06Z,2020-07-01T15:02:49Z,4012,14240,Python,2009-01-08T12:17:56Z,2020-06-22T17:17:41Z,567,193,"Researcher at Berkeley Institute for Data Science, open source scientific Python developer (NumPy, scikit-image, etc.), explorer."
p_functions,"I think it would be interesting if we offered an option to list ALL of the functions in a package (even the ones that aren't exported).  I haven't put much thought into this yet but what do you think?
",Dasonk,COLLABORATOR,Discussion/,closed,2012-06-03T06:22:13Z,10,https://api.github.com/repos/trinker/pacman/issues/12/comments,https://github.com/trinker/pacman/issues/12,4875215,https://api.github.com/repos/trinker/pacman/issues/12,https://api.github.com/repos/trinker/pacman,https://api.github.com/users/Dasonk,549743,https://github.com/Dasonk,4485632,pacman,https://github.com/trinker/pacman,A package management tools for R,FALSE,2012-05-29T18:09:56Z,2020-06-27T20:07:42Z,24,198,HTML,2011-01-06T03:45:25Z,2020-05-15T02:07:41Z,63,42,
sending a pull request,"added to chw folder
",jming,CONTRIBUTOR,None,closed,2012-06-11T10:33:57Z,7,https://api.github.com/repos/Raxa/Raxa-JSS/issues/81/comments,https://github.com/Raxa/Raxa-JSS/pull/81,5000688,https://api.github.com/repos/Raxa/Raxa-JSS/issues/81,https://api.github.com/repos/Raxa/Raxa-JSS,https://api.github.com/users/jming,1238643,https://github.com/jming,2626103,Raxa-JSS,https://github.com/Raxa/Raxa-JSS,"An open source Health information System (""Raxa"") designed to be implemented at Jan Swasthya Sahyog (JSS)",FALSE,2011-10-22T13:29:54Z,2019-05-08T14:29:53Z,90,69,JavaScript,2011-12-03T19:56:20Z,2020-06-22T14:56:55Z,11,31,
Uncaught TypeError: Cannot read property 'length' of undefined,"I'm using your last commit to flot/flot https://github.com/flot/flot/commit/854292986d9177e41799b1dc610c9eb78956d04e and I tried this plugin, but it blows up on line 100 because `ticks = plot.getAxes().xaxis.ticks;` returns undefined, and then you try to use it here:

```
  var xaxis = plot.getAxes().xaxis;
  ticks = plot.getAxes().xaxis.ticks;
  opts.ticks = [];  // we'll make our own

  var x;
  for (var i = 0; i < ticks.length; i++) {    // <- blows up here
```

In my flot options object, I have this specified:

```
xaxis: {
        mode: 'time',
        timezone: 'browser',
        twelveHourClock: true,
        rotateTicks: 45
      },
```
",davisford,NONE,None,closed,2012-06-10T14:46:39Z,8,https://api.github.com/repos/markrcote/flot-tickrotor/issues/2/comments,https://github.com/markrcote/flot-tickrotor/issues/2,4991771,https://api.github.com/repos/markrcote/flot-tickrotor/issues/2,https://api.github.com/repos/markrcote/flot-tickrotor,https://api.github.com/users/davisford,186677,https://github.com/davisford,1643912,flot-tickrotor,https://github.com/markrcote/flot-tickrotor,Flot plugin to display angled X-axis tick labels. This repo is unmaintained in part due to flot being in a similar situation.,FALSE,2011-04-21T05:11:20Z,2019-12-30T18:41:34Z,39,24,JavaScript,2010-01-21T04:41:05Z,2020-07-01T23:03:30Z,42,70,
