Title,Body,User_login,Author_association,Label_name_list,State,Created_at,Comments,Comments_url,Html_url,Id,Url,Repository_url,User_url,User_id,User_html_url,repo_id,repo_name,repo_html_url,repo_description,repo_fork,repo_created_at,repo_updated_at,repo_forks,repo_stars,repo_language,user_created_at,user_updated_at,user_followers,user_public_repos,bio
Mocha doesn't execute async tests in order?,"How can I execute async tests in order?  i.e. I want the second test to begin only after the first tests had called done().

I have tried putting the second test in an 'after' call, but this has not helped.

http://stackoverflow.com/questions/9736429/how-can-i-execute-async-mocha-tests-nodejs-in-order

Thanks,

Chris.
",chrisdew,NONE,None,closed,2012-03-16T11:43:51Z,2,https://api.github.com/repos/mochajs/mocha/issues/321/comments,https://github.com/mochajs/mocha/issues/321,3680979,https://api.github.com/repos/mochajs/mocha/issues/321,https://api.github.com/repos/mochajs/mocha,https://api.github.com/users/chrisdew,24795,https://github.com/chrisdew,1451352,mocha,https://github.com/mochajs/mocha,"☕️ simple, flexible, fun javascript test framework for node.js & the browser",FALSE,2011-03-07T18:44:25Z,2020-07-01T06:50:10Z,2684,19512,JavaScript,2008-09-16T07:29:04Z,2020-01-25T23:32:22Z,25,234,
MySQL date convertion into Javascript date,"Hi there,

Since 5831f49f8f there is a little problem with  **Views/feed/list_view.php** and **Views/input/list_view.php**:

This peace of code is not working :
`var update = (new Date(feeds[z][3])).getTime();`
since Date() can not take MySQL raw date as an arg.

A a small part of the answer here : http://stackoverflow.com/questions/1765803/convert-a-mysql-date-to-javascript-date

Thanks a lot for your amazing work !
",bgaultier,CONTRIBUTOR,None,closed,2012-03-19T18:07:25Z,5,https://api.github.com/repos/openenergymonitor/emoncms3/issues/4/comments,https://github.com/openenergymonitor/emoncms3/issues/4,3715029,https://api.github.com/repos/openenergymonitor/emoncms3/issues/4,https://api.github.com/repos/openenergymonitor/emoncms3,https://api.github.com/users/bgaultier,177940,https://github.com/bgaultier,2936293,emoncms3,https://github.com/openenergymonitor/emoncms3,Archived. See https://github.com/emoncms/emoncms for latest version of emoncms.,FALSE,2011-12-07T22:40:28Z,2020-06-04T08:18:43Z,44,79,PHP,2010-01-07T13:31:56Z,2020-05-12T09:00:22Z,46,19,
New API does not work with IE8 - IE8 does not have document.createEvent('Event');,"in include.js, IE8 is trying to create an event using `document.createEvent(""Event"")`  IE8 does not have this.

We have to do some feature-query event-fu:

http://stackoverflow.com/questions/827716/emulate-clicking-a-link-with-javascript-that-works-with-ie

We could:

```
var evt;
if(document.createEvent) {
      evt = document.createEvent('Event');                                                                                  
      evt.initEvent(type, true, true);
}
else if(document.createEventObject) {
      evt = document.createEventObject();
}

if(evt) {
     if (params) {
     ....
```

If the user is using IE8 to sign in to beta.myfavoritebeer.org, an error is shown in the developer tools, but the user can still sign in.
",shane-tomlinson,MEMBER,qa:needs testcase/qa:verified/★★★★★/,closed,2012-03-29T16:21:52Z,2,https://api.github.com/repos/mozilla/persona/issues/1357/comments,https://github.com/mozilla/persona/issues/1357,3883175,https://api.github.com/repos/mozilla/persona/issues/1357,https://api.github.com/repos/mozilla/persona,https://api.github.com/users/shane-tomlinson,848085,https://github.com/shane-tomlinson,1578548,persona,https://github.com/mozilla/persona,"Persona is a secure, distributed, and easy to use identification system.",FALSE,2011-04-06T18:28:20Z,2020-06-29T21:16:08Z,284,1825,JavaScript,2011-06-13T22:11:12Z,2020-06-22T14:58:09Z,102,198,
Write up strategy for approaching sound file splitting as a new issue,"# Ruby / Python method
- **pyechonest** - https://github.com/echonest/remix
- **youpy scissor** - https://github.com/youpy/scissor
# Objective C method
- https://github.com/echonest/libechonest
- http://stackoverflow.com/questions/2399498/objective-c-how-to-serialize-audio-file-into-small-packets-that-can-be-played
",bcjordan,OWNER,None,closed,2012-03-28T19:19:56Z,3,https://api.github.com/repos/bcjordan/Video-Tuneup/issues/6/comments,https://github.com/bcjordan/Video-Tuneup/issues/6,3861184,https://api.github.com/repos/bcjordan/Video-Tuneup/issues/6,https://api.github.com/repos/bcjordan/Video-Tuneup,https://api.github.com/users/bcjordan,206973,https://github.com/bcjordan,3849464,Video-Tuneup,https://github.com/bcjordan/Video-Tuneup,iOS video/audio auto-mixer,FALSE,2012-03-27T23:00:32Z,2020-04-01T13:25:55Z,13,26,Objective-C,2010-02-19T20:20:55Z,2020-06-22T16:04:47Z,62,155,"Game and Web Developer passionate about learning. Currently co-developing Clone Drone in the Danger Zone. 

Majority of work 2017-present is outside of GitHub"
"OTR stuck in FINISHED status, messages dropped","This issue has several components:
- After an OTR session is finished by the other side, OTR is set to FINISHED status.  There doesn't seem to be a way to get out of this state.
- The FINISHED status seems to persist across app QUIT/restart.  I think this is because the Service stays up.
- While in FINISHED status, the OtrEngineHostImpl.showWarning method is called to complain about plaintext message received, which crashes in PendingIntent.getActivity

All of this happens silently in the service, and there are no visible indications that the messages are being dropped.
",devrandom,MEMBER,None,closed,2012-03-16T21:10:28Z,7,https://api.github.com/repos/guardianproject/ChatSecureAndroid/issues/118/comments,https://github.com/guardianproject/ChatSecureAndroid/issues/118,3689428,https://api.github.com/repos/guardianproject/ChatSecureAndroid/issues/118,https://api.github.com/repos/guardianproject/ChatSecureAndroid,https://api.github.com/users/devrandom,107096,https://github.com/devrandom,1370856,ChatSecureAndroid,https://github.com/guardianproject/ChatSecureAndroid,"This project has ended, but ChatSecure iOS continues. For Android, please use Conversations or Zom instead",FALSE,2011-02-15T19:38:07Z,2020-06-03T20:17:34Z,551,1071,Java,2009-07-21T01:36:35Z,2020-01-16T17:28:09Z,183,82,
Unable to require clarity,"I believe that this quesiton is enough of a description:
http://stackoverflow.com/questions/9641581/i-am-unable-to-use-clarity-as-as-dependency/9641979#9641979
",pedrorolo,NONE,None,closed,2012-03-09T22:52:57Z,2,https://api.github.com/repos/stathissideris/clarity/issues/29/comments,https://github.com/stathissideris/clarity/issues/29,3591158,https://api.github.com/repos/stathissideris/clarity/issues/29,https://api.github.com/repos/stathissideris/clarity,https://api.github.com/users/pedrorolo,57958,https://github.com/pedrorolo,1552608,clarity,https://github.com/stathissideris/clarity,"A wrapper for Swing aiming to provide more concise syntax and extra functionality. Still in heavy development, syntax may change radically.",FALSE,2011-03-31T20:27:25Z,2019-12-27T02:12:11Z,1,65,Clojure,2009-02-25T19:45:36Z,2020-04-26T18:16:48Z,5,12,
window.location.origin is webkit only,"I just tried to use the share link feature from FF, and it didn't work because window.location.origin was undefined.

There's more discussion here - http://stackoverflow.com/questions/1420881/javascript-jquery-method-to-find-base-url-from-a-string. If you'd like me to create a pull request switching it back, let me know.
",johnkpaul,CONTRIBUTOR,None,closed,2012-03-24T14:28:57Z,0,https://api.github.com/repos/jonmagic/scriptular/issues/12/comments,https://github.com/jonmagic/scriptular/issues/12,3792420,https://api.github.com/repos/jonmagic/scriptular/issues/12,https://api.github.com/repos/jonmagic/scriptular,https://api.github.com/users/johnkpaul,475621,https://github.com/johnkpaul,3598015,scriptular,https://github.com/jonmagic/scriptular,A rubular.com clone for javascript regular expressions.,FALSE,2012-03-02T01:21:09Z,2020-06-08T06:42:59Z,28,132,JavaScript,2010-11-10T12:21:41Z,2020-06-30T14:27:58Z,147,108,
Tasks added to OrderedMemoryAwareThreadPoolExecutor may be lost.,"Tasks added to ChildExecutor after  the ""for(;;) "" terminated and before ""isRunning.set(false)"", will be lost silently.
I have post a detailed descrition on stackoverflow:

http://stackoverflow.com/questions/9697371/the-netty-server-seems-to-be-blocked-when-i-add-a-executionhandler/9716056#9716056
",zhmt,NONE,None,closed,2012-03-15T08:47:44Z,2,https://api.github.com/repos/netty/netty/issues/234/comments,https://github.com/netty/netty/issues/234,3662657,https://api.github.com/repos/netty/netty/issues/234,https://api.github.com/repos/netty/netty,https://api.github.com/users/zhmt,1539646,https://github.com/zhmt,1064563,netty,https://github.com/netty/netty,Netty project - an event-driven asynchronous network application framework,FALSE,2010-11-09T09:22:21Z,2020-07-01T08:34:46Z,11479,23982,Java,2012-03-15T08:39:12Z,2020-06-05T16:20:25Z,1,8,
save language selection,"http://stackoverflow.com/questions/5980328/saving-spinner-state-using-sharedpreferences-in-android

You can use spinner.getSelectedItemPosition(); that will return to you an int that you can save with prefEdit.putInt(); then when you want to re-load everything that has been saved you would just call spinner.setSelection(prefs.getInt(""key"", default));
",jshou,OWNER,None,closed,2012-03-12T01:46:38Z,1,https://api.github.com/repos/jshou/SurvivalPhrases/issues/6/comments,https://github.com/jshou/SurvivalPhrases/issues/6,3605251,https://api.github.com/repos/jshou/SurvivalPhrases/issues/6,https://api.github.com/repos/jshou/SurvivalPhrases,https://api.github.com/users/jshou,469809,https://github.com/jshou,3683960,SurvivalPhrases,https://github.com/jshou/SurvivalPhrases,,FALSE,2012-03-11T01:37:52Z,2013-01-08T04:11:50Z,0,1,Java,2010-11-06T06:17:09Z,2020-06-29T05:10:09Z,21,57,I like accordions.
Automatically advance queue,"The player should know when the song is over and automatically advance to the next one. It currently requires user action to advance to the next song.
",joshbetz,OWNER,broken/player/,closed,2012-03-28T04:01:49Z,2,https://api.github.com/repos/joshbetz/Hypersonic/issues/38/comments,https://github.com/joshbetz/Hypersonic/issues/38,3844528,https://api.github.com/repos/joshbetz/Hypersonic/issues/38,https://api.github.com/repos/joshbetz/Hypersonic,https://api.github.com/users/joshbetz,300429,https://github.com/joshbetz,3451242,Hypersonic,https://github.com/joshbetz/Hypersonic,An iOS app for streaming music from a Subsonic server and other cloud services,FALSE,2012-02-15T16:26:51Z,2018-01-14T01:31:28Z,3,15,Objective-C,2010-06-09T01:24:37Z,2020-06-18T14:26:44Z,93,33,
Use JS to open links by changing window.location,"As documented here
(http://stackoverflow.com/questions/2898740/iphone-safari-web-app-opens-links-in-new-window)
when you ""appify"" the website to an icon on the home screen, it sees the
links as external, and thus opens up in Safari. This works around that
by never triggering the ""open link"" command.

(I clicked through all the pages and nothing seemed broken...)
",mncaudill,CONTRIBUTOR,None,closed,2012-03-04T19:38:42Z,0,https://api.github.com/repos/straup/privatesquare/issues/7/comments,https://github.com/straup/privatesquare/pull/7,3498220,https://api.github.com/repos/straup/privatesquare/issues/7,https://api.github.com/repos/straup/privatesquare,https://api.github.com/users/mncaudill,53532,https://github.com/mncaudill,3248330,privatesquare,https://github.com/straup/privatesquare,privatesquare is a simple web application to record and manage a database of foursquare check-ins.,FALSE,2012-01-23T16:46:43Z,2019-03-29T00:09:34Z,16,59,PHP,2009-02-11T01:33:23Z,2020-03-16T18:33:44Z,56,28,
Bug parsing @ option files in byblo.sh,"When parsing options files using the @file syntax, Strings containing spaces are not parsed correctly. In particular this affects files with spaces in the path --- there is no way of escaping the spaces.

Resolution is very tricky. Probably best to scrap the whole script and rewrite most of it in java. Also use proper key/value properties files instead of the @file syntax.
",hamishmorgan,MEMBER,Bug/Minor/Usability/,closed,2012-03-21T16:42:44Z,3,https://api.github.com/repos/MLCL/Byblo/issues/53/comments,https://github.com/MLCL/Byblo/issues/53,3748911,https://api.github.com/repos/MLCL/Byblo/issues/53,https://api.github.com/repos/MLCL/Byblo,https://api.github.com/users/hamishmorgan,559508,https://github.com/hamishmorgan,2443380,Byblo,https://github.com/MLCL/Byblo,A tools for the automatic construction of Distribution Thesauri,FALSE,2011-09-23T11:03:46Z,2018-06-25T17:09:16Z,9,18,Java,2011-01-12T13:25:41Z,2020-06-21T09:25:38Z,11,24,
please don't use ckeditor,"shift to something using markdown
",captn3m0,NONE,None,closed,2012-03-23T10:35:47Z,2,https://api.github.com/repos/nishaChandramoorthy/NewsApp/issues/1/comments,https://github.com/nishaChandramoorthy/NewsApp/issues/1,3777935,https://api.github.com/repos/nishaChandramoorthy/NewsApp/issues/1,https://api.github.com/repos/nishaChandramoorthy/NewsApp,https://api.github.com/users/captn3m0,584253,https://github.com/captn3m0,3795161,NewsApp,https://github.com/nishaChandramoorthy/NewsApp,"Allows specific users to edit and everyone to view news, articles and posts. Build using node.js and uses mysql.",FALSE,2012-03-22T06:42:38Z,2013-09-29T18:58:13Z,0,1,JavaScript,2011-01-26T08:56:27Z,2020-06-23T14:26:56Z,1045,304,Working at @razorpay
how to go get ride of so many unwanted warning messages?,"When I refresh the page, the terminal display many warning messages like:
[2012-03-23 15:15:21] WARN  Could not determine content-length of response body. Set content-length of the response or set Response#chunked = true
[2012-03-23 15:15:21] WARN  Could not determine content-length of response body. Set content-length of the response or set Response#chunked = true

I guess these warnings come after the assest request., but I don't need them, how can I ignore them?
",rainchen,NONE,None,closed,2012-03-23T07:27:37Z,3,https://api.github.com/repos/padrino/padrino-framework/issues/811/comments,https://github.com/padrino/padrino-framework/issues/811,3776135,https://api.github.com/repos/padrino/padrino-framework/issues/811,https://api.github.com/repos/padrino/padrino-framework,https://api.github.com/users/rainchen,71397,https://github.com/rainchen,376635,padrino-framework,https://github.com/padrino/padrino-framework,Padrino is a full-stack ruby framework built upon Sinatra. ,FALSE,2009-11-18T00:33:56Z,2020-06-29T17:18:01Z,512,3262,Ruby,2009-04-07T14:54:30Z,2020-06-29T14:26:36Z,69,104,
"In IE, destroyAll + fetch will maintain previous order","This is due to the way that spine stores objects (in a Hash) and the way that IE ""remembers"" locations of previous keys in hashes.

We solved this issue in our application by setting @records to a new Hash in our application (and this is good enough for us) but this is a larger issue with ordering and hashes.

See http://stackoverflow.com/questions/280713/elements-order-in-a-for-in-loop for some more context.
",cdepair,NONE,None,closed,2012-03-29T14:06:34Z,0,https://api.github.com/repos/spine/spine/issues/242/comments,https://github.com/spine/spine/issues/242,3880002,https://api.github.com/repos/spine/spine/issues/242,https://api.github.com/repos/spine/spine,https://api.github.com/users/cdepair,1443350,https://github.com/cdepair,1540246,spine,https://github.com/spine/spine,Lightweight MVC library for building JavaScript applications,FALSE,2011-03-29T06:34:32Z,2020-06-30T12:20:53Z,447,3548,JavaScript,2012-02-16T13:57:44Z,2017-08-14T19:40:11Z,2,8,
